Gene	Expression	UWCounts	UWFrac
YFR033C	4490.0	7	0.0472972972973
YGL229C	279.0	160	0.19536019536
YGL098W	937.0	42	0.170731707317
YJR056C	1890.0	41	0.172995780591
YLR404W	846.0	46	0.160839160839
YGR161C	2100.0	30	0.113636363636
YPL069C	2840.0	64	0.190476190476
YGL216W	736.0	112	0.138957816377
YFL031W	8970.0	34	0.142259414226
YJR138W	279.0	288	0.181703470032
YKL179C	2650.0	96	0.141176470588
YJL145W	6540.0	38	0.128813559322
YNL004W	1990.0	94	0.206593406593
YOR265W	1760.0	14	0.130841121495
YMR061W	5350.0	118	0.174041297935
YPL194W	238.0	99	0.161500815661
YOR330C	377.0	183	0.145816733068
YAR014C	538.0	117	0.164788732394
YOL082W	1250.0	63	0.151442307692
YOR065W	39900.0	51	0.164516129032
YBR267W	830.0	39	0.0989847715736
YOL115W	7550.0	102	0.174358974359
YDR325W	1920.0	192	0.185328185328
YNR031C	217.0	285	0.180379746835
YNL131W	6610.0	24	0.156862745098
YBL005W	166.0	194	0.198567041965
YDR041W	8480.0	35	0.171568627451
YGL047W	1950.0	25	0.12315270936
YCR105W	2870.0	57	0.157458563536
YBL101C	799.0	181	0.161896243292
YDR488C	752.0	46	0.0861423220974
YLR154C	556.0	18	0.162162162162
YGR256W	556.0	88	0.178498985801
YEL042W	8680.0	98	0.188824662813
YER126C	8660.0	41	0.156488549618
YNL121C	45300.0	108	0.174757281553
YHR117W	4110.0	88	0.1375
YDL036C	639.0	71	0.153347732181
YML059C	521.0	317	0.18869047619
YER035W	538.0	20	0.13698630137
YPR128C	2250.0	65	0.197568389058
YKL156W	43300.0	14	0.168674698795
YMR310C	2540.0	34	0.106918238994
YDL110C	2110.0	14	0.0927152317881
YMR134W	2950.0	32	0.134453781513
YOR283W	8300.0	47	0.203463203463
YGL006W	98.9	211	0.179727427598
YPL006W	521.0	230	0.196413321947
YKR067W	3100.0	135	0.181451612903
YOR168W	37500.0	161	0.198765432099
YMR043W	8970.0	22	0.0766550522648
YER068W	4280.0	110	0.187074829932
YER013W	907.0	179	0.156195462478
YKL053C-A	3870.0	14	0.16091954023
YMR092C	11100.0	109	0.176948051948
YPR073C	3500.0	32	0.197530864198
YDR424C	1310.0	14	0.150537634409
YDL136W	19100.0	14	0.115702479339
YGR270W	172.0	224	0.16231884058
YOR332W	16100.0	20	0.0854700854701
YDR316W	504.0	71	0.150423728814
YNL107W	259.0	36	0.15859030837
YDR479C	5040.0	102	0.183783783784
YKL096W	2060.0	53	0.220833333333
YBL086C	396.0	80	0.17130620985
YFL041W	2840.0	99	0.158908507223
YJL168C	217.0	100	0.136239782016
YDR145W	930.0	89	0.164814814815
YJL062W	259.0	146	0.175691937425
YNL325C	339.0	177	0.201136363636
YFR024C-A	3670.0	89	0.19347826087
YLR363W-A	6650.0	14	0.162790697674
YKL130C	4070.0	38	0.153846153846
YOR346W	521.0	172	0.174442190669
YAR031W	259.0	56	0.1872909699
YGL233W	4280.0	175	0.192096597146
YLR319C	2610.0	133	0.168567807351
YMR235C	52200.0	64	0.156862745098
YOR341W	2840.0	349	0.20960960961
YDR295C	1500.0	108	0.16
YLR426W	2130.0	42	0.128440366972
YIL153W	4590.0	37	0.0939086294416
YBR211C	1630.0	58	0.178461538462
YLR399C	8100.0	99	0.144104803493
YAL011W	1380.0	69	0.110223642173
YDL155W	892.0	63	0.147196261682
YBR244W	2010.0	29	0.177914110429
YBR179C	1010.0	128	0.14953271028
YPL155C	656.0	102	0.144271570014
YJR097W	2010.0	33	0.190751445087
YPL100W	6020.0	104	0.209255533199
YLR257W	18600.0	54	0.167701863354
YBL026W	2210.0	15	0.15625
YDR121W	2100.0	24	0.121827411168
YPL211W	5170.0	38	0.208791208791
YDL077C	319.0	181	0.172380952381
YOL061W	3310.0	86	0.173038229376
YLR447C	1630.0	68	0.196531791908
YJL191W	3370.0	24	0.172661870504
YLR055C	8430.0	82	0.135986733002
YMR079W	84300.0	52	0.170491803279
YFR016C	704.0	157	0.127228525122
YIL077C	922.0	50	0.155763239875
YIL095W	1320.0	163	0.200986436498
YNL084C	2610.0	64	0.182857142857
YOR051C	10800.0	58	0.140435835351
YBL007C	952.0	166	0.133333333333
YER174C	7800.0	38	0.155102040816
YMR142C	54200.0	28	0.14
YDL182W	28100.0	52	0.121212121212
YHR003C	8430.0	73	0.16976744186
YBL067C	125.0	159	0.21256684492
YLR168C	2910.0	35	0.151515151515
YDL019C	1070.0	188	0.146417445483
YNL300W	1480.0	19	0.184466019417
YMR273C	279.0	116	0.126637554585
YOR123C	1110.0	61	0.131182795699
YCR002C	14100.0	63	0.195046439628
YLL031C	300.0	210	0.206286836935
YLR033W	4460.0	101	0.200795228628
YBR230C	4750.0	21	0.155555555556
YMR077C	937.0	32	0.144144144144
YFL008W	5710.0	183	0.149265905383
YDR217C	400.0	215	0.164122137405
YNL020C	1550.0	111	0.173708920188
YLR290C	1420.0	63	0.226618705036
YPL163C	688.0	56	0.214559386973
YIL123W	1800.0	96	0.201257861635
YOL052C-A	784.0	9	0.145161290323
YMR246W	31200.0	102	0.146762589928
YPR161C	2070.0	112	0.170212765957
YKL117W	33700.0	27	0.124423963134
YDR062W	54500.0	118	0.209964412811
YHR190W	10800.0	61	0.137078651685
YLR106C	538.0	851	0.173284463449
YKR002W	17100.0	97	0.170474516696
YDR279W	2340.0	72	0.205128205128
YDL099W	5220.0	45	0.131578947368
YLR201C	3420.0	46	0.176245210728
YBR130C	1010.0	80	0.18779342723
YIL054W	521.0	25	0.235849056604
YDR463W	1310.0	82	0.157692307692
YIL001W	195.0	97	0.188715953307
YPL149W	606.0	61	0.206779661017
YFR031C	3290.0	185	0.157984628523
YDR068W	3270.0	40	0.128617363344
YJR110W	1080.0	135	0.195936139332
YIL149C	2770.0	226	0.134523809524
YNR015W	2650.0	35	0.0909090909091
YLR350W	5240.0	24	0.110599078341
YBL103C	1050.0	85	0.17453798768
YGR163W	2610.0	65	0.190058479532
YKL022C	2750.0	149	0.177170035672
YKL055C	1760.0	43	0.154121863799
YDL164C	149.0	132	0.174603174603
YJR050W	1990.0	31	0.131355932203
YOR156C	3170.0	134	0.18431911967
YNL006W	589.0	48	0.157894736842
YGL210W	4300.0	29	0.130044843049
YLR376C	876.0	30	0.123456790123
YAL058W	4760.0	66	0.131212723658
YJR136C	1470.0	62	0.14691943128
YJL098W	11200.0	183	0.172804532578
YML108W	2610.0	18	0.169811320755
YBL038W	2880.0	40	0.171673819742
YCL010C	1750.0	22	0.0846153846154
YGR189C	29500.0	120	0.236220472441
YNL278W	1380.0	178	0.167766258247
YDR338C	195.0	106	0.152298850575
YGR094W	358.0	202	0.182805429864
YNR048W	4510.0	50	0.126903553299
YNL133C	468.0	32	0.183908045977
YBR265W	7700.0	37	0.115264797508
YBR287W	6440.0	93	0.217289719626
YOL113W	238.0	96	0.146341463415
YCL024W	538.0	161	0.155105973025
YAL032C	1670.0	38	0.1
YGL145W	6020.0	132	0.188034188034
YNL252C	7430.0	47	0.166666666667
YGL248W	1400.0	50	0.135135135135
YDR511W	195.0	18	0.134328358209
YKL035W	17200.0	80	0.16
YBR068C	8660.0	123	0.201639344262
YDR043C	556.0	43	0.185344827586
YGR076C	1550.0	26	0.164556962025
YEL015W	2340.0	86	0.155797101449
YGR254W	76700.0	58	0.132420091324
YPR013C	195.0	51	0.160377358491
YHR115C	2790.0	79	0.189448441247
YER124C	3080.0	113	0.196864111498
YER153C	468.0	9	0.0352941176471
YPL256C	1270.0	88	0.161172161172
YDL069C	556.0	42	0.182608695652
YPL216W	3060.0	194	0.175883952856
YDR236C	830.0	45	0.205479452055
YER037W	195.0	42	0.130434782609
YCR092C	736.0	186	0.182531894014
YIL066C	1360.0	176	0.202298850575
YLL010C	5620.0	65	0.151869158879
YLR436C	1080.0	274	0.214901960784
YDL112W	861.0	246	0.171189979123
YBR002C	8970.0	41	0.142857142857
YKL154W	8250.0	41	0.167346938776
YLR052W	2280.0	27	0.107569721116
YER011W	623.0	58	0.227450980392
YMR090W	704.0	45	0.197368421053
YDL134C	5620.0	59	0.159459459459
YDR258C	2990.0	124	0.152709359606
YKL094W	2140.0	39	0.124203821656
YOL030W	11700.0	101	0.20824742268
YDR318W	952.0	62	0.168021680217
YER080W	8200.0	93	0.148089171975
YPL179W	319.0	117	0.212727272727
YFR032C-A	51100.0	9	0.15
YDR147W	3420.0	110	0.205607476636
YMR031C	5570.0	137	0.162322274882
YBL080C	1390.0	85	0.156826568266
YPL022W	1400.0	173	0.157129881926
YDR440W	2160.0	100	0.171526586621
YJL060W	1600.0	83	0.186516853933
YPL095C	573.0	78	0.17067833698
YGR238C	468.0	160	0.181200453001
YGL059W	450.0	88	0.178861788618
YBR279W	1040.0	63	0.141255605381
YOR340C	4070.0	52	0.159021406728
YGR140W	1350.0	165	0.172413793103
YBR151W	2000.0	56	0.17665615142
YGL231C	1320.0	34	0.178010471204
YHR136C	2180.0	22	0.147651006711
YDR297W	54300.0	43	0.122857142857
YBR246W	2640.0	66	0.170103092784
YIL155C	1670.0	69	0.106153846154
YPL065W	1420.0	39	0.16049382716
YDR098C	11000.0	50	0.174825174825
YKL005C	892.0	93	0.156302521008
YDR418W	50300.0	26	0.156626506024
YGL166W	1760.0	26	0.115044247788
YMR241W	2930.0	55	0.174603174603
YOL067C	2190.0	14	0.0786516853933
YOR275C	2880.0	106	0.160120845921
YDR127W	6420.0	283	0.178099433606
YOR220W	967.0	53	0.199248120301
YLL048C	3000.0	344	0.20697954272
YNL264C	5040.0	50	0.14245014245
YIL075C	4750.0	174	0.183932346723
YIL020C	6490.0	44	0.167938931298
YOL098C	8120.0	179	0.172447013487
YNR074C	1560.0	67	0.176781002639
YIL097W	784.0	86	0.166344294004
YOL045W	2220.0	198	0.179673321234
YFR010W	6770.0	86	0.172
YHL009C	1680.0	68	0.205438066465
YDR251W	300.0	151	0.181708784597
YIL008W	1240.0	19	0.19
YNL048W	3140.0	99	0.180327868852
YNL086W	195.0	9	0.0873786407767
YGL064C	736.0	86	0.153024911032
YER176W	736.0	172	0.153297682709
YGL127C	468.0	8	0.0625
YLR166C	2340.0	162	0.185779816514
YMR271C	815.0	40	0.175438596491
YPL004C	104000.0	38	0.111111111111
YMR199W	319.0	95	0.173674588665
YER118C	2330.0	81	0.220108695652
YDR498C	4910.0	43	0.111979166667
YDR111C	3480.0	88	0.173228346457
YBR023C	1510.0	240	0.205831903945
YJR069C	3490.0	26	0.131313131313
YBR299W	4030.0	108	0.184615384615
YIR035C	2370.0	42	0.164705882353
YGR206W	752.0	15	0.147058823529
YGL189C	16300.0	17	0.141666666667
YDR211W	33800.0	128	0.179523141655
YPR167C	217.0	34	0.129770992366
YNL306W	5300.0	41	0.188073394495
YOR297C	4440.0	39	0.20207253886
YDR060W	15000.0	158	0.153996101365
YCL033C	799.0	14	0.0828402366864
YHR196W	20000.0	112	0.194444444444
YPR067W	1560.0	41	0.220430107527
YML025C	1180.0	36	0.12543554007
YJR134C	300.0	86	0.121468926554
YPL196W	1560.0	49	0.178832116788
YJL149W	195.0	127	0.191265060241
YNR017W	1440.0	32	0.143497757848
YNL168C	2550.0	40	0.153846153846
YFR037C	3380.0	48	0.0860215053763
YDR364C	1630.0	88	0.19298245614
YLR352W	125.0	160	0.19801980198
YIL056W	279.0	115	0.179407176287
YDR461W	28900.0	6	0.162162162162
YNL113W	8680.0	14	0.0979020979021
YJR052W	937.0	84	0.148409893993
YLR292C	5290.0	34	0.175257731959
YKL020C	432.0	213	0.196675900277
YFR019W	149.0	456	0.200087757789
YLR312W-A	6490.0	40	0.157480314961
YGL120C	16900.0	107	0.139322916667
YDL166C	8350.0	27	0.136363636364
YGL212W	2360.0	30	0.0946372239748
YOL111C	6510.0	25	0.117370892019
YDR004W	238.0	77	0.167028199566
YIL161W	1230.0	39	0.165254237288
YOL144W	2170.0	75	0.154639175258
YGL178W	1240.0	193	0.224418604651
YHR066W	8150.0	76	0.167400881057
YJR112W	2070.0	18	0.0891089108911
YIL069C	6160.0	17	0.125
YJR083C	1140.0	50	0.161290322581
YGL037C	7720.0	37	0.170506912442
YNL135C	43300.0	16	0.139130434783
YGL147C	52400.0	24	0.125
YBR263W	17700.0	62	0.126272912424
YBL001C	1900.0	18	0.171428571429
YNR035C	13400.0	42	0.122448979592
YMR252C	172.0	27	0.2
YGL246C	4030.0	70	0.180412371134
YPL232W	450.0	28	0.0962199312715
YEL017W	1300.0	53	0.156804733728
YGR252W	1180.0	62	0.140909090909
YGR003W	172.0	144	0.193288590604
YDR517W	2730.0	45	0.120643431635
YGR074W	2400.0	22	0.149659863946
YOR256C	300.0	144	0.177777777778
YOR361C	47500.0	141	0.184554973822
YOR334W	768.0	93	0.197452229299
YGL078C	38900.0	83	0.158396946565
YER151C	2210.0	147	0.161007667032
YPL209C	149.0	63	0.171195652174
YEL039C	1310.0	23	0.201754385965
YKL189W	1280.0	75	0.1875
YPL254W	7950.0	89	0.18200408998
YLL012W	7770.0	95	0.165505226481
YCL052C	4930.0	68	0.163069544365
YLR438W	72000.0	50	0.117647058824
YCR094W	589.0	74	0.188775510204
YNL190W	1380.0	40	0.19512195122
YDR234W	7350.0	98	0.14121037464
YGL085W	704.0	47	0.170909090909
YKR049C	1240.0	9	0.0671641791045
YPL002C	1040.0	34	0.145299145299
YJR075W	7160.0	52	0.130982367758
YPR124W	1180.0	75	0.184275184275
YLL029W	3240.0	121	0.161333333333
YLR127C	432.0	170	0.19906323185
YER017C	3870.0	119	0.156167979003
YKR063C	647.0	86	0.17097415507
YLR027C	7700.0	61	0.145584725537
YDL132W	377.0	134	0.164215686275
YGR229C	5680.0	69	0.136363636364
YGL175C	1030.0	49	0.14161849711
YMR237W	3460.0	123	0.169655172414
YER082C	5800.0	91	0.163963963964
YKL069W	2610.0	28	0.154696132597
YHR173C	149.0	13	0.115044247788
YMR003W	2820.0	36	0.180904522613
YPL177C	521.0	53	0.172638436482
YKL092C	1230.0	224	0.202714932127
YDR322C-A	4590.0	19	0.19587628866
YLR260W	1760.0	116	0.168604651163
YDL241W	1300.0	26	0.209677419355
YKL152C	172000.0	26	0.104838709677
YMR001C	1480.0	127	0.179886685552
YMR138W	468.0	24	0.125
YFL018C	24600.0	73	0.146
YJL139C	6400.0	75	0.174825174825
YPL097W	996.0	100	0.202839756592
YLR066W	6840.0	31	0.167567567568
YLR375W	1240.0	54	0.156976744186
YMR038C	12000.0	30	0.12
YJL066C	3390.0	28	0.110671936759
YNL321W	259.0	140	0.15401540154
YGR117C	1280.0	96	0.201257861635
YOR342C	1360.0	52	0.1625
YNR053C	67700.0	79	0.162217659138
YOR008C	664.0	76	0.200527704485
YDR291W	259.0	198	0.183673469388
YMR289W	768.0	67	0.178666666667
YIL157C	1680.0	30	0.151515151515
YGR205W	4280.0	48	0.164948453608
YPL151C	1770.0	73	0.161504424779
YKL007W	4380.0	48	0.17843866171
YLR180W	103000.0	53	0.138381201044
YLR406C	57500.0	9	0.0789473684211
YDR416W	2170.0	149	0.173255813953
YGL129C	1300.0	75	0.166297117517
YOL065C	1200.0	69	0.179220779221
YMR181C	721.0	26	0.167741935484
YBL022C	14500.0	161	0.141975308642
YGL164C	3670.0	56	0.126984126984
YDR125C	143.0	85	0.187224669604
YLR460C	799.0	47	0.124668435013
YLR289W	1890.0	110	0.170278637771
YOR284W	1360.0	39	0.159836065574
YOL047C	155.0	62	0.173669467787
YKL113C	6120.0	45	0.117493472585
YHR012W	259.0	57	0.201413427562
YLR454W	1360.0	524	0.199315329022
YML132W	639.0	68	0.178947368421
YBR025C	36800.0	69	0.174683544304
YDR073W	1030.0	20	0.117647058824
YER170W	704.0	28	0.12389380531
YLR139C	3430.0	86	0.133540372671
YMR277W	6550.0	94	0.128240109141
YCR068W	3060.0	65	0.124760076775
YGL125W	8600.0	71	0.118136439268
YAR071W	1460.0	73	0.155982905983
YPR140W	1340.0	58	0.151832460733
YJR032W	3230.0	83	0.210659898477
YIR037W	8120.0	20	0.121951219512
YGL012W	1640.0	81	0.170886075949
YGR129W	2460.0	24	0.111111111111
YKR057W	27400.0	16	0.181818181818
YFR004W	16400.0	49	0.159609120521
YDR213W	752.0	133	0.145514223195
YNL053W	538.0	77	0.157142857143
YGR208W	13800.0	38	0.122580645161
YNL024C	1760.0	35	0.141700404858
YKR079C	2710.0	152	0.181168057211
YDR066C	1050.0	33	0.167512690355
YNL304W	2850.0	57	0.136363636364
YDR275W	922.0	42	0.177966101695
YEL061C	238.0	183	0.182817182817
YML027W	861.0	44	0.113989637306
YDR228C	2800.0	101	0.161084529506
YHR194W	1200.0	68	0.11724137931
YOR295W	639.0	38	0.165938864629
YJR132W	13500.0	183	0.174451858913
YPL198W	7080.0	37	0.151020408163
YNL111C	5390.0	22	0.181818181818
YPL058C	752.0	306	0.202380952381
YNR011C	172.0	144	0.164196123147
YIL050W	3390.0	46	0.160839160839
YLR309C	2350.0	140	0.15350877193
YDR153C	8100.0	57	0.138349514563
YNR034W	1970.0	37	0.114906832298
YDR308C	1390.0	18	0.127659574468
YDL168W	8370.0	68	0.175710594315
YER003C	5220.0	66	0.153488372093
YBR261C	3060.0	19	0.0815450643777
YNL287W	77900.0	183	0.195512820513
YOL146W	2210.0	32	0.164102564103
YHR144C	1510.0	52	0.166134185304
YGR123C	6990.0	100	0.194552529183
YPL118W	656.0	52	0.150724637681
YGR090W	3260.0	236	0.190630048465
YDL233W	1010.0	77	0.167755991285
YJR149W	172.0	65	0.16049382716
YGL141W	3120.0	167	0.183315038419
YNL137C	3270.0	76	0.156057494867
YAL036C	11700.0	59	0.159459459459
YBL003C	32100.0	22	0.165413533835
YHR208W	87300.0	59	0.149746192893
YDL065C	5350.0	54	0.157434402332
YGL244W	6510.0	89	0.159212880143
YDL030W	3920.0	85	0.160075329567
YEL011W	1230.0	123	0.174468085106
YGR001C	3060.0	45	0.180722891566
YGR250C	1910.0	139	0.177749360614
YDR515W	861.0	90	0.200892857143
YOR254C	17700.0	133	0.200301204819
YOR201C	2760.0	57	0.138014527845
YGL250W	1820.0	36	0.148760330579
YHR119W	172.0	202	0.186864014801
YOR336W	815.0	259	0.189604685212
YPL252C	14800.0	20	0.115606936416
YOR094W	1240.0	30	0.163043478261
YER157W	4140.0	160	0.199501246883
YOL022C	125.0	65	0.158924205379
YEL037C	10900.0	47	0.117794486216
YBL059W	623.0	28	0.144329896907
YCL050C	19600.0	47	0.145962732919
YCR021C	7800.0	60	0.18018018018
YDR170C	3670.0	345	0.171641791045
YPR122W	623.0	205	0.169561621175
YJL039C	2520.0	345	0.20486935867
YJL062W-A	2530.0	6	0.0697674418605
YNL212W	3500.0	143	0.182630906769
YER015W	358.0	136	0.18255033557
YMR247C	222.0	317	0.202815099168
YML006C	222.0	177	0.228387096774
YDR439W	1390.0	54	0.155172413793
YPR037C	259.0	17	0.0862944162437
YLR401C	3630.0	88	0.13153961136
YDL130W	22400.0	16	0.14953271028
YLR025W	3270.0	35	0.145228215768
YER139C	5480.0	36	0.15859030837
YDR341C	20600.0	99	0.162828947368
YJL013C	3170.0	74	0.143410852713
YER019C-A	414.0	12	0.134831460674
YKR021W	414.0	166	0.181222707424
YKL067W	7130.0	31	0.201298701299
YLR262C	7720.0	40	0.185185185185
YER084W	300.0	21	0.162790697674
YPL175W	1480.0	81	0.17880794702
YKL105C	538.0	178	0.157105030891
YDL087C	2270.0	23	0.087786259542
YKL150W	1920.0	44	0.145214521452
YMR225C	1560.0	10	0.10101010101
YOR173W	1810.0	61	0.172316384181
YNL323W	2460.0	65	0.156626506024
YPL091W	7600.0	84	0.173553719008
YML068W	846.0	72	0.154838709677
YIR008C	197.0	76	0.185365853659
YDR524C	396.0	113	0.233954451346
YHR114W	5440.0	100	0.157728706625
YDR293C	1100.0	211	0.168665067946
YBR155W	672.0	44	0.113989637306
YBL024W	16100.0	110	0.160583941606
YGL079W	1630.0	41	0.187214611872
YAL017W	967.0	273	0.201179071481
YBR242W	2730.0	30	0.125523012552
YNL158W	6940.0	32	0.160804020101
YJL151C	12500.0	15	0.111940298507
YLR182W	3340.0	130	0.161691542289
YKL001C	2170.0	40	0.197044334975
YBR173C	2740.0	13	0.0872483221477
YMR308C	15500.0	192	0.176146788991
YGL162W	1100.0	55	0.183333333333
YOR271C	9290.0	49	0.149390243902
YOR057W	1340.0	77	0.194444444444
YHR216W	7870.0	95	0.181297709924
YNL260C	784.0	31	0.155778894472
YHR010W	7380.0	23	0.167883211679
YNL231C	15400.0	67	0.190340909091
YIL024C	1540.0	20	0.105263157895
YNL218W	1180.0	77	0.130952380952
YOL041C	5910.0	78	0.169565217391
YIL071C	504.0	97	0.21797752809
YLR328W	5130.0	64	0.1592039801
YNL246W	3120.0	25	0.0943396226415
YGR046W	195.0	72	0.186528497409
YLR039C	78.6	193	0.182592242195
YNL097C	3250.0	28	0.0845921450151
YDR039C	639.0	202	0.184981684982
YER172C	1440.0	371	0.171441774492
YDL184C	11900.0	2	0.0769230769231
YDL046W	2840.0	18	0.103448275862
YEL058W	14700.0	72	0.129032258065
YMR019W	98.9	171	0.18
YMR148W	922.0	26	0.174496644295
YFL034C-A	74700.0	15	0.121951219512
YFL034C-B	2250.0	40	0.138888888889
YLR006C	1200.0	131	0.183730715288
YER149C	7820.0	62	0.147268408551
YER114C	688.0	197	0.189241114313
YHR127W	2140.0	34	0.139344262295
YMR228W	9380.0	60	0.175438596491
YLL062C	606.0	58	0.178461538462
YCR051W	784.0	17	0.0762331838565
YLR422W	238.0	359	0.185721676151
YLR093C	1890.0	46	0.181102362205
YGL180W	1070.0	144	0.160356347439
YGL010W	486.0	32	0.182857142857
YHR149C	1550.0	137	0.186394557823
YMR275C	486.0	182	0.186284544524
YLR456W	589.0	47	0.229268292683
YKR077W	861.0	62	0.17032967033
YPR063C	2140.0	20	0.141843971631
YGR231C	2850.0	45	0.144694533762
YML021C	4820.0	63	0.175
YJR130C	2070.0	105	0.1640625
YIL052C	21000.0	22	0.180327868852
YPL064C	2360.0	38	0.12582781457
YNR013C	4280.0	153	0.17094972067
YHR073W	589.0	181	0.181544633902
YJL172W	721.0	88	0.152512998267
YBL078C	2010.0	19	0.161016949153
YNL051W	468.0	78	0.193069306931
YKL024C	1500.0	27	0.131707317073
YKL126W	2950.0	134	0.196769456681
YPL061W	135000.0	78	0.155688622754
YLR370C	1920.0	29	0.162011173184
YLR387C	2240.0	83	0.19168591224
YAL043C	3730.0	68	0.0865139949109
YER042W	3070.0	44	0.237837837838
YPL125W	6300.0	187	0.181026137464
YDR289C	3930.0	65	0.158536585366
YNL316C	2020.0	59	0.176119402985
YGR125W	1420.0	186	0.179363548698
YJL092W	5190.0	186	0.15829787234
YMR316W	736.0	58	0.172106824926
YIL038C	2490.0	147	0.175627240143
YIL138C	11100.0	16	0.0987654320988
YIL143C	825.0	149	0.17654028436
YGR092W	3500.0	97	0.169284467714
YJL207C	300.0	415	0.205955334988
YLR247C	143.0	276	0.177263969171
YOR038C	922.0	176	0.200913242009
YDL235C	6330.0	29	0.172619047619
YGR103W	4530.0	100	0.16501650165
YGR178C	2870.0	140	0.193637621024
YGR057C	656.0	55	0.22633744856
YNL139C	521.0	322	0.201501877347
YGL143C	414.0	53	0.128019323671
YDL067C	35500.0	6	0.1
YOL020W	752.0	84	0.141652613828
YDR135C	396.0	271	0.178759894459
YMR256C	639.0	13	0.213114754098
YOR252W	5350.0	24	0.134078212291
YGR078C	6550.0	18	0.09
YGR007W	4700.0	55	0.16975308642
YHL033C	238000.0	31	0.120622568093
YGL252C	3260.0	104	0.176570458404
YER155C	1230.0	445	0.205258302583
YOR096W	41000.0	23	0.120418848168
YPL250C	450.0	20	0.14598540146
YGR132C	9690.0	44	0.152777777778
YGL119W	952.0	95	0.189243027888
YGR278W	3260.0	85	0.147058823529
YBL057C	2190.0	32	0.153110047847
YBR073W	1270.0	166	0.173096976017
YPR175W	3110.0	115	0.166666666667
YDR172W	78900.0	103	0.150145772595
YPR120C	521.0	71	0.162844036697
YDL058W	2330.0	260	0.145170295924
YLR403W	259.0	165	0.241228070175
YPR180W	7430.0	47	0.135057471264
YEL013W	5680.0	110	0.189982728843
YPR040W	5710.0	39	0.109243697479
YDR385W	78100.0	121	0.143534994069
YDR480W	1310.0	47	0.145061728395
YML004C	2570.0	47	0.14373088685
YBR059C	3000.0	173	0.155996393147
YLR072W	672.0	108	0.155619596542
YJL011C	2930.0	17	0.104938271605
YKL138C	2120.0	18	0.136363636364
YPL093W	28000.0	94	0.145061728395
YDR347W	2840.0	46	0.142857142857
YER086W	11900.0	105	0.181975736568
YDR207C	217.0	157	0.187574671446
YLR264W	8600.0	13	0.191176470588
YKR023W	1710.0	79	0.148775894539
YKL038W	195.0	204	0.174210076857
YLR286C	6350.0	130	0.230905861456
YNL016W	49600.0	77	0.169603524229
YPL079W	66400.0	22	0.136645962733
YFL049W	3180.0	104	0.166666666667
YKR018C	1770.0	113	0.15564738292
YOR171C	2840.0	111	0.1776
YHR069C	4840.0	51	0.141666666667
YDR329C	1400.0	53	0.119909502262
YFR025C	4280.0	42	0.125
YKL192C	60500.0	20	0.15873015873
YPR098C	752.0	32	0.197530864198
YNR009W	2880.0	49	0.196
YKL065C	7210.0	28	0.135265700483
YJR046W	2190.0	103	0.170247933884
YLR315W	1630.0	17	0.11038961039
YFL023W	1300.0	100	0.125470514429
YDR092W	8970.0	19	0.123376623377
YBR171W	7820.0	28	0.135265700483
YNL070W	3250.0	17	0.27868852459
YOR059C	1210.0	92	0.20399113082
YOR304C-A	656.0	9	0.116883116883
YOR273C	21400.0	111	0.168181818182
YBR200W	6490.0	109	0.197463768116
YNL262W	1970.0	386	0.173639226271
YAR028W	1840.0	38	0.16170212766
YOL069W	1550.0	67	0.148230088496
YDR412W	2950.0	29	0.122881355932
YOR077W	4590.0	28	0.12017167382
YOL043C	125.0	63	0.165354330709
YIL026C	4090.0	200	0.173761946134
YGL058W	2770.0	23	0.132947976879
YNR027W	6580.0	29	0.0911949685535
YLR438C-A	7060.0	2	0.0222222222222
YBR092C	952.0	65	0.138888888889
YDR529C	10100.0	13	0.1015625
YLR135W	274.0	123	0.164218958611
YPL226W	37600.0	214	0.178780284043
YML018C	2010.0	58	0.147208121827
YDL044C	2060.0	68	0.154195011338
YER112W	3440.0	43	0.228723404255
YIL084C	105.0	55	0.167682926829
YLR419W	195.0	242	0.16852367688
YPR010C	14100.0	232	0.1926910299
YMR193W	4010.0	33	0.127413127413
YCR053W	26000.0	76	0.147572815534
YML023C	907.0	99	0.177737881508
YMR137C	259.0	122	0.184290030211
YER047C	300.0	134	0.149220489978
YML098W	2080.0	28	0.166666666667
YLR420W	12700.0	58	0.158904109589
YJR067C	1500.0	21	0.147887323944
YIR033W	300.0	212	0.190305206463
YGL016W	9760.0	226	0.20887245841
YMR120C	60900.0	97	0.163575042159
YER029C	861.0	29	0.147208121827
YKR075C	1960.0	52	0.168831168831
YMR200W	2360.0	52	0.20233463035
YPR034W	1360.0	51	0.106694560669
YGR233C	2930.0	234	0.198473282443
YPR061C	414.0	47	0.155629139073
YOR299W	2070.0	115	0.153949129853
YHR189W	339.0	20	0.104712041885
YLR385C	4240.0	10	0.0751879699248
YOL124C	2020.0	83	0.191244239631
YDL133C-A	4910.0	3	0.115384615385
YLR218C	907.0	20	0.132450331126
YBR138C	195.0	97	0.184761904762
YNL162W	13600.0	17	0.158878504673
YDR362C	1130.0	119	0.176820208024
YLR298C	2140.0	35	0.150862068966
YJR058C	1390.0	24	0.162162162162
YPR156C	2760.0	144	0.23113964687
YKL124W	450.0	103	0.177586206897
YPL063W	2400.0	65	0.136268343816
YOL142W	6050.0	50	0.207468879668
YGL209W	504.0	55	0.143603133159
YAL041W	1010.0	169	0.197660818713
