Gene	PolyAHL	HL	UWCounts	UWFrac
YJR091C	10.4	58.2	211	0.193223443223
YBR271W	1.4	2.9	59	0.140476190476
YBL017C	4.8	17.6	299	0.189240506329
YAL024C	4.4	4.8	249	0.173398328691
YBR233W-A	1.9	2.2	14	0.147368421053
YDL006W	6.0	7.5	47	0.166666666667
YDR505C	5.0	9.0	166	0.197149643705
YHR132W-A	4.9	5.9	29	0.219696969697
YGR068C	3.9	7.3	95	0.161839863714
YPL246C	2.4	3.9	34	0.12927756654
YOR246C	2.2	5.6	46	0.138972809668
YGL039W	3.7	6.3	62	0.177650429799
YEL001C	6.0	17.3	46	0.203539823009
YPL270W	4.0	8.5	149	0.192506459948
YHL001W	3.4	22.6	22	0.158273381295
YOR373W	7.4	24.2	144	0.169014084507
YPL260W	12.4	43.7	83	0.150362318841
YOL010W	1.4	1.9	68	0.184782608696
YOR228C	6.0	9.1	47	0.155115511551
YPR148C	4.6	7.9	60	0.137614678899
YDR208W	4.6	7.6	159	0.203846153846
YBR014C	8.9	21.8	36	0.176470588235
YPL012W	1.6	17.4	218	0.177379983727
YPR133W-A	3.2	9.6	4	0.078431372549
YPR110C	2.4	6.6	65	0.193452380952
YCR073W-A	6.2	14.0	31	0.0981012658228
YJL177W	3.8	31.2	33	0.178378378378
YDR490C	6.0	15.7	103	0.134289439374
YER005W	3.4	5.9	106	0.167987321712
YDL028C	7.1	8.8	146	0.190849673203
YER050C	5.0	8.1	17	0.122302158273
YCR008W	3.9	6.8	136	0.225165562914
YLR119W	7.1	7.1	25	0.116822429907
YLR082C	4.9	5.7	70	0.178117048346
YDL122W	2.4	5.3	131	0.161728395062
YDL188C	4.3	11.9	67	0.177248677249
YGR268C	7.4	32.1	23	0.115577889447
YIL125W	6.2	30.0	173	0.170443349754
YKL148C	6.7	28.6	94	0.146645865835
YJL076W	3.8	27.7	209	0.175630252101
YHR016C	16.0	39.0	90	0.191897654584
YLR450W	4.9	14.0	209	0.199808795411
YKL028W	4.1	11.4	61	0.126293995859
YLR221C	2.8	4.1	28	0.126696832579
YPL165C	15.9	21.1	82	0.219251336898
YKL082C	3.1	5.3	51	0.11724137931
YKL166C	2.6	2.8	51	0.127819548872
YMR024W	2.3	4.4	66	0.168797953964
YMR244C-A	3.0	6.7	11	0.104761904762
YPL038W	3.6	4.8	16	0.0898876404494
YOR116C	1.8	8.0	284	0.194387405886
YLR207W	3.5	8.2	129	0.154676258993
YFR040W	2.7	6.2	184	0.183449651047
YHL022C	4.0	9.5	66	0.165413533835
YOR061W	2.3	5.0	45	0.132352941176
YGR030C	2.0	1.8	35	0.220125786164
YGL094C	2.8	5.2	204	0.182795698925
YJR059W	9.5	16.2	145	0.177045177045
YGR165W	2.6	3.7	65	0.187861271676
YGL066W	4.1	7.4	95	0.144376899696
YBR254C	1.2	2.8	33	0.1875
YBR136W	13.7	30.9	429	0.181089067117
YJL083W	7.1	25.0	82	0.135537190083
YPL171C	4.0	6.8	64	0.159600997506
YCL011C	5.2	17.4	80	0.18691588785
YGR187C	1.8	3.6	67	0.169620253165
YDR508C	2.4	4.3	125	0.188253012048
YCL016C	1.9	2.9	39	0.102362204724
YBL032W	2.2	3.3	48	0.125654450262
YHL048W	4.5	12.4	66	0.17277486911
YLR010C	2.5	4.7	25	0.155279503106
YNL209W	2.8	35.2	102	0.166123778502
YNL214W	6.2	9.5	34	0.17
YIL061C	1.7	2.2	38	0.126245847176
YBL009W	1.7	3.7	124	0.183161004431
YNR046W	2.6	5.5	10	0.0735294117647
YHR026W	4.7	14.0	46	0.214953271028
YNL254C	2.1	3.2	53	0.13184079602
YDR197W	6.3	9.9	67	0.171794871795
YNL289W	1.0	2.7	31	0.110714285714
YML106W	3.1	11.5	32	0.140969162996
YOR142W	6.5	8.6	49	0.148484848485
YLR150W	4.8	43.5	34	0.124087591241
YEL046C	1.4	4.9	46	0.118556701031
YER040W	2.3	5.1	149	0.203830369357
YML008C	5.1	34.9	66	0.171875
YDL054C	2.5	5.5	83	0.170431211499
YPR019W	4.4	22.3	194	0.207708779443
YML073C	3.5	16.4	20	0.112994350282
YHR143W-A	2.6	2.5	17	0.239436619718
YBR044C	4.0	5.9	88	0.153577661431
YER159C	2.2	3.0	10	0.0699300699301
YER122C	4.6	9.2	97	0.196356275304
YHR113W	7.9	22.8	73	0.148676171079
YER048W-A	3.5	10.7	13	0.136842105263
YER031C	6.1	14.0	37	0.165178571429
YJR006W	4.4	9.3	74	0.151639344262
YIR021W	2.3	3.4	53	0.145604395604
YGL002W	4.7	7.9	36	0.165898617512
YJL117W	4.8	15.6	55	0.176282051282
YDL141W	2.7	7.7	134	0.193921852388
YNL208W	9.4	42.5	15	0.075
YDR076W	11.9	14.5	62	0.152334152334
YJL059W	13.1	20.2	72	0.176039119804
YMR047C	6.3	18.3	191	0.171454219031
YGR221C	6.1	28.5	126	0.202247191011
YDR247W	17.8	13.8	97	0.209956709957
YGR274C	4.0	5.1	194	0.181818181818
YML055W	2.9	4.8	31	0.173184357542
YML088W	1.1	3.4	111	0.165919282511
YLR176C	9.3	11.2	146	0.179802955665
YLR268W	5.7	8.7	24	0.111627906977
YOR011W	2.3	6.6	309	0.221505376344
YBR128C	12.5	14.1	64	0.185507246377
YNL103W	2.8	5.0	102	0.151560178306
YIL044C	2.4	4.7	64	0.214046822742
YHR067W	4.1	7.6	43	0.153024911032
YLR395C	4.5	12.0	12	0.151898734177
YDR312W	1.7	3.4	74	0.162995594714
YLR348C	13.2	45.0	30	0.100334448161
YBR248C	2.3	8.0	81	0.146473779385
YNR067C	2.2	7.3	254	0.227191413238
YNL152W	4.8	6.3	82	0.2
YHR153C	5.3	4.0	37	0.185929648241
YFL045C	3.8	12.7	43	0.16862745098
YDR141C	7.8	46.9	316	0.185991759859
YDR083W	1.2	2.3	66	0.167938931298
YDR168W	7.6	53.7	85	0.167652859961
YKL183W	3.2	6.0	25	0.0814332247557
YLR362W	3.5	12.0	120	0.16713091922
YPL024W	2.6	4.7	45	0.185950413223
YKL134C	2.5	4.3	143	0.184993531695
YBR273C	5.9	10.9	48	0.109839816934
YAL026C	2.6	6.3	255	0.188053097345
YFL017W-A	2.8	6.0	10	0.128205128205
YGL237C	5.3	8.5	32	0.12030075188
YPR094W	4.6	11.2	19	0.175925925926
YOL129W	6.6	15.6	29	0.156756756757
YDR299W	1.7	3.8	76	0.142056074766
YBR182C	4.5	6.9	86	0.189845474614
YPL040C	2.4	4.5	147	0.146560319043
YIL091C	1.2	2.8	108	0.149584487535
YPL104W	10.3	14.6	109	0.165402124431
YLR253W	2.6	3.6	83	0.145614035088
YML127W	6.7	10.1	97	0.166666666667
YLR188W	2.3	5.3	97	0.139367816092
YJR093C	4.1	5.4	55	0.167682926829
YGL040C	2.9	6.6	58	0.169096209913
YDL004W	5.5	15.3	23	0.142857142857
YLR059C	3.2	9.9	26	0.0962962962963
YDR059C	3.9	4.9	34	0.228187919463
YDR379C-A	9.8	11.0	13	0.1625
YEL007W	2.1	4.9	180	0.269865067466
YPL248C	12.1	41.0	149	0.168934240363
YDR320C-A	2.4	5.2	12	0.164383561644
YNL080C	2.6	3.8	56	0.152588555858
YDR022C	3.7	7.7	28	0.142131979695
YPL266W	2.5	4.6	48	0.150470219436
YLR088W	3.3	10.2	116	0.188617886179
YOR080W	2.2	4.8	132	0.180081855389
YGL062W	3.9	46.1	158	0.13401187447
YER169W	2.7	3.4	128	0.160602258469
YOL016C	4.3	11.6	70	0.15625
YOR226C	2.8	7.4	18	0.114649681529
YNL186W	1.3	2.9	143	0.180327868852
YMR146C	3.2	7.2	51	0.146551724138
YCR060W	2.4	5.1	8	0.0714285714286
YPR116W	8.0	6.0	49	0.176258992806
YOR198C	4.0	38.0	48	0.101910828025
YHR089C	1.6	3.1	34	0.165048543689
YMR168C	2.6	6.6	111	0.182266009852
YPL237W	4.4	5.6	49	0.171328671329
YDR117C	3.6	5.9	98	0.173144876325
YDR392W	4.5	6.7	47	0.139053254438
YEL043W	7.1	17.3	165	0.172413793103
YJL078C	2.8	12.3	174	0.197278911565
YNL173C	9.7	15.9	48	0.130790190736
YGR200C	3.1	9.9	137	0.173637515843
YLR067C	1.2	2.5	178	0.184265010352
YKL051W	3.6	5.6	63	0.177966101695
YPL167C	4.7	5.4	265	0.176079734219
YLR223C	2.2	4.1	180	0.165745856354
YJL178C	3.4	7.9	43	0.158088235294
YGR204W	3.4	40.7	111	0.117212249208
YDL095W	4.6	18.3	142	0.173594132029
YLR205C	7.3	15.8	35	0.110062893082
YMR022W	10.5	24.8	22	0.132530120482
YML094W	3.5	7.6	21	0.128048780488
YKR006C	2.2	5.2	47	0.177358490566
YPR138C	4.4	5.1	101	0.20612244898
YIL005W	2.2	3.3	125	0.178062678063
YHR079C	4.9	7.8	185	0.165770609319
YLR354C	5.1	20.8	50	0.14880952381
YLR301W	5.5	36.8	37	0.151020408163
YAL009W	2.4	4.4	56	0.215384615385
YJR054W	2.4	5.1	108	0.21686746988
YDL160C	4.8	49.7	103	0.20315581854
YGR167W	7.5	17.3	37	0.15811965812
YBR161W	12.8	16.1	71	0.188328912467
YNL002C	2.1	3.0	61	0.188854489164
YPL145C	2.3	13.9	73	0.167816091954
YHL019C	8.2	15.9	79	0.130363036304
YIL118W	2.6	3.6	48	0.206896551724
YHL036W	2.1	2.7	98	0.17915904936
YOR367W	8.0	13.3	31	0.154228855721
YGR185C	5.1	29.1	52	0.13164556962
YJL189W	7.2	18.6	6	0.115384615385
YLL050C	8.1	44.4	28	0.194444444444
YDR420W	2.5	5.4	305	0.169162506933
YGL172W	4.4	9.9	77	0.162790697674
YPL023C	2.6	5.9	103	0.156534954407
YIL063C	6.3	11.6	37	0.112804878049
YBR283C	4.3	10.4	91	0.18533604888
YML104C	3.0	8.4	209	0.185283687943
YNR033W	6.2	14.0	123	0.156091370558
YDR195W	22.1	21.4	102	0.191011235955
YNL256W	1.6	3.7	162	0.196363636364
YGR072W	2.5	3.5	71	0.182989690722
YCR107W	3.3	4.8	69	0.18956043956
YBL107C	1.9	3.6	39	0.197969543147
YGR258C	3.7	11.6	160	0.15503875969
YPL234C	5.6	22.6	36	0.218181818182
YDL056W	5.1	7.5	149	0.178657074341
YOR209C	4.7	13.5	90	0.209302325581
YPR017C	1.2	2.4	28	0.194444444444
YEL044W	2.5	5.5	23	0.137724550898
YML071C	3.5	5.3	85	0.139802631579
YLR016C	2.6	5.2	32	0.156097560976
YER120W	4.9	18.9	22	0.0897959183673
YBR042C	2.6	4.8	75	0.188442211055
YHR111W	3.3	10.6	64	0.145124716553
YML129C	6.7	12.0	10	0.140845070423
YCR047C	1.4	3.7	24	0.0869565217391
YDR389W	2.1	3.6	118	0.180152671756
YOR359W	1.0	1.1	102	0.19465648855
YER033C	4.6	9.9	197	0.182915506035
YHR040W	1.7	2.9	30	0.0817438692098
YML057W	5.0	9.0	91	0.15041322314
YDR178W	9.1	17.6	33	0.181318681319
YKR038C	3.6	4.8	54	0.139534883721
YLR432W	3.4	29.6	114	0.217557251908
YJR004C	4.1	6.9	149	0.228878648233
YJL115W	3.7	9.6	28	0.1
YJR073C	6.6	16.6	27	0.130434782609
YGL004C	8.2	15.2	65	0.155502392344
YDL116W	3.5	6.6	134	0.18431911967
YLR409C	1.9	4.6	168	0.178723404255
YKR065C	6.2	16.0	36	0.181818181818
YMR041C	7.6	9.2	49	0.145833333333
YLR078C	2.9	4.6	40	0.163265306122
YMR267W	3.7	5.2	52	0.167202572347
YDR078C	12.3	11.8	43	0.191964285714
YDR232W	2.0	4.3	80	0.145719489982
YDR245W	2.3	3.5	62	0.157360406091
YGR276C	3.3	6.2	86	0.15523465704
YDL138W	4.8	8.8	126	0.164921465969
YDL212W	2.6	5.0	44	0.208530805687
YDR390C	3.2	5.5	117	0.183673469388
YDR314C	25.5	23.5	115	0.165945165945
YKL098W	2.7	6.8	57	0.159217877095
YJL133W	2.0	3.5	48	0.152380952381
YBL084C	8.6	11.2	179	0.235836627141
YKL018W	1.9	4.2	56	0.169696969697
YBR111C	8.1	19.9	33	0.14224137931
YFL047W	6.9	11.8	119	0.166433566434
YPR144C	1.9	3.6	82	0.148282097649
YGR100W	5.1	18.9	162	0.170347003155
YDR349C	3.2	7.4	124	0.20770519263
YIR011C	4.1	6.2	49	0.153125
YGL226C-A	5.1	18.9	15	0.172413793103
YDR332W	4.9	6.4	111	0.160869565217
YNL297C	7.2	37.3	304	0.185705558949
YOR344C	8.3	25.3	46	0.157534246575
YOR002W	4.2	12.3	102	0.187155963303
YDR189W	4.4	21.3	111	0.166416791604
YOR079C	1.9	3.3	49	0.156050955414
YCL030C	2.9	13.3	112	0.14
YHR132C	6.3	19.4	68	0.15777262181
YOL049W	8.3	24.7	92	0.186991869919
YDR014W	2.2	3.7	121	0.186728395062
YIL093C	2.1	4.8	24	0.0905660377358
YBR213W	3.7	3.4	23	0.0836363636364
YGL155W	2.5	5.2	59	0.15649867374
YER034W	1.7	2.4	16	0.0860215053763
YOL063C	6.8	15.8	166	0.173277661795
YMR037C	3.9	6.4	161	0.228368794326
YEL027W	4.8	20.7	35	0.217391304348
YLR057W	2.5	4.0	132	0.155294117647
YLR320W	2.3	3.8	264	0.181443298969
YFR014C	5.3	8.4	72	0.161073825503
YLR452C	2.4	5.6	153	0.218884120172
YOR086C	6.2	21.0	205	0.172704296546
YPL213W	4.0	6.7	37	0.154811715481
YNL082W	2.2	6.2	162	0.185354691076
YOR279C	2.5	3.1	51	0.163987138264
YOR224C	3.7	6.8	25	0.170068027211
YGL060W	4.2	8.2	106	0.165109034268
YGL123W	3.5	15.3	36	0.141176470588
YGR191W	2.1	3.5	128	0.211920529801
YBL061C	2.7	5.9	128	0.183644189383
YMR140W	7.7	15.7	93	0.189795918367
YNL302C	4.4	29.2	23	0.158620689655
YPR163C	2.4	6.6	67	0.153318077803
YEL005C	6.4	13.9	49	0.173144876325
YDR527W	2.0	3.9	53	0.120454545455
YCR059C	3.4	7.7	17	0.0656370656371
YGR042W	2.4	4.9	48	0.176470588235
YCR004C	10.1	52.3	40	0.161290322581
YDR115W	3.9	4.8	16	0.150943396226
YPR054W	3.9	5.4	50	0.12853470437
YDL159W	4.6	6.4	89	0.172480620155
YGL018C	3.7	8.8	17	0.0918918918919
YMR075W	3.6	5.2	149	0.217518248175
YGR202C	2.8	4.9	57	0.134117647059
YDR379W	4.6	7.3	166	0.164356435644
YHR169W	1.5	3.0	61	0.141203703704
YBL042C	0.8	1.3	128	0.2
YPL161C	2.4	5.1	108	0.170347003155
YIL121W	16.7	32.4	90	0.165745856354
YOR293W	4.2	13.4	8	0.0754716981132
YGR239C	2.0	3.0	39	0.134948096886
YDL097C	4.6	9.4	49	0.112643678161
YKR004C	5.0	13.3	87	0.230158730159
YHR192W	3.7	5.7	27	0.0967741935484
YPL052W	1.1	2.4	70	0.238907849829
YIL003W	2.9	5.1	41	0.139455782313
YBR163W	4.5	13.5	117	0.199658703072
YDR465C	2.0	3.4	73	0.176755447942
YKL079W	2.6	5.0	107	0.162861491629
YFR044C	5.0	49.0	83	0.172199170124
YFR033C	3.3	6.7	7	0.0472972972973
YGL229C	8.2	11.3	160	0.19536019536
YJR056C	1.1	1.1	41	0.172995780591
YLR404W	1.8	2.7	46	0.160839160839
YGL216W	2.5	4.7	112	0.138957816377
YFL031W	5.1	6.6	34	0.142259414226
YJL145W	6.4	21.9	38	0.128813559322
YBR132C	4.8	9.0	120	0.201005025126
YNL004W	2.8	5.4	94	0.206593406593
YOR265W	4.1	12.3	14	0.130841121495
YPR199C	3.2	5.4	57	0.193220338983
YCL012C	2.6	9.1	27	0.2
YDR394W	5.0	13.6	61	0.142191142191
YOR330C	4.1	5.8	183	0.145816733068
YAR014C	1.9	4.2	117	0.164788732394
YOL082W	11.1	17.0	63	0.151442307692
YOR030W	4.9	10.6	126	0.203225806452
YOR065W	5.3	9.1	51	0.164516129032
YBR267W	0.7	0.9	39	0.0989847715736
YDR325W	2.8	8.0	192	0.185328185328
YNL131W	4.3	9.9	24	0.156862745098
YEL020W-A	2.6	7.2	7	0.0795454545455
YBL005W	2.3	3.7	194	0.198567041965
YDR041W	3.7	5.6	35	0.171568627451
YCR105W	4.0	9.5	57	0.157458563536
YPL236C	7.4	10.1	73	0.2
YDR488C	4.9	13.8	46	0.0861423220974
YLR154C	4.9	8.0	18	0.162162162162
YEL042W	2.5	5.0	98	0.188824662813
YLR014C	2.3	4.0	186	0.205524861878
YER126C	2.2	8.1	41	0.156488549618
YNL121C	3.9	11.3	108	0.174757281553
YHR117W	3.7	16.2	88	0.1375
YPL258C	7.4	21.2	91	0.164855072464
YCR045C	2.3	4.5	49	0.099593495935
YKL203C	4.5	18.7	459	0.185454545455
YHR017W	8.3	10.1	68	0.176165803109
YDL036C	6.2	15.0	71	0.153347732181
YML059C	4.5	41.1	317	0.18869047619
YER035W	10.4	18.3	20	0.13698630137
YPR128C	2.8	6.0	65	0.197568389058
YKL156W	1.2	2.7	14	0.168674698795
YMR134W	3.0	4.7	32	0.134453781513
YOR283W	1.8	3.0	47	0.203463203463
YGL006W	4.5	8.8	211	0.179727427598
YPL006W	7.5	18.3	230	0.196413321947
YKR067W	14.2	21.3	135	0.181451612903
YOR168W	3.7	34.5	161	0.198765432099
YMR043W	2.5	4.0	22	0.0766550522648
YML077W	4.2	6.5	29	0.18125
YER068W	4.8	11.3	110	0.187074829932
YER013W	2.4	6.5	179	0.156195462478
YKL053C-A	2.5	4.9	14	0.16091954023
YJL008C	3.5	7.9	92	0.161687170475
YGR054W	2.5	9.7	108	0.167962674961
YPR073C	7.5	34.0	32	0.197530864198
YDL136W	3.9	19.9	14	0.115702479339
YGR270W	7.6	28.5	224	0.16231884058
YDR046C	0.8	1.7	100	0.165289256198
YDR316W	3.7	4.6	71	0.150423728814
YNL107W	2.4	6.0	36	0.15859030837
YDL210W	2.4	9.3	124	0.216783216783
YDR479C	5.0	14.2	102	0.183783783784
YNL069C	3.7	25.3	36	0.180904522613
YGL191W	6.3	31.5	20	0.153846153846
YFL041W	2.0	4.4	99	0.158908507223
YDR145W	5.0	8.9	89	0.164814814815
YJL062W	2.8	7.5	146	0.175691937425
YNL325C	1.4	3.9	177	0.201136363636
YFR024C-A	4.3	12.6	89	0.19347826087
YLR363W-A	1.2	2.1	14	0.162790697674
YKL130C	4.0	6.8	38	0.153846153846
YAR031W	5.4	9.5	56	0.1872909699
YGR113W	4.8	7.0	56	0.162790697674
YLR319C	2.0	3.3	133	0.168567807351
YMR235C	3.5	9.2	64	0.156862745098
YOR341W	2.3	20.7	349	0.20960960961
YDR295C	5.1	7.3	108	0.16
YHR134W	2.1	5.2	37	0.137037037037
YBR186W	1.9	4.0	91	0.161061946903
YIL153W	5.3	7.4	37	0.0939086294416
YBR211C	8.3	9.3	58	0.178461538462
YLR399C	3.3	4.8	99	0.144104803493
YAL011W	1.9	4.8	69	0.110223642173
YDL155W	2.4	6.4	63	0.147196261682
YBR244W	3.8	10.3	29	0.177914110429
YBR179C	2.4	5.0	128	0.14953271028
YPL100W	11.7	20.0	104	0.209255533199
YLR257W	5.1	6.6	54	0.167701863354
YBL026W	2.2	4.4	15	0.15625
YDR121W	2.7	5.7	24	0.121827411168
YNL233W	6.2	11.9	151	0.169092945129
YPL211W	1.6	3.1	38	0.208791208791
YDL077C	5.1	14.5	181	0.172380952381
YOR222W	2.8	5.7	39	0.126623376623
YEL021W	4.7	31.8	42	0.15671641791
YOL061W	2.3	6.8	86	0.173038229376
YLR447C	3.7	32.5	68	0.196531791908
YLR008C	2.3	2.6	38	0.224852071006
YMR219W	11.2	45.3	271	0.163351416516
YLR055C	2.4	5.0	82	0.135986733002
YMR079W	3.5	12.8	52	0.170491803279
YFR016C	6.5	59.7	157	0.127228525122
YHR028C	7.5	15.9	147	0.179487179487
YNL084C	8.8	15.9	64	0.182857142857
YOR051C	3.7	7.4	58	0.140435835351
YBL007C	7.0	32.3	166	0.133333333333
YER174C	3.7	7.1	38	0.155102040816
YMR142C	4.0	17.3	28	0.14
YDL182W	1.7	3.5	52	0.121212121212
YHR003C	3.4	6.8	73	0.16976744186
YBL067C	2.6	7.4	159	0.21256684492
YLR168C	10.2	8.5	35	0.151515151515
YDL019C	6.8	18.1	188	0.146417445483
YMR273C	3.8	5.9	116	0.126637554585
YGR295C	6.9	14.9	67	0.175392670157
YCR002C	4.4	9.5	63	0.195046439628
YMR164C	4.4	9.4	161	0.212121212121
YDR113C	3.5	3.4	53	0.141711229947
YLL031C	3.8	5.6	210	0.206286836935
YBR230C	9.1	17.4	21	0.155555555556
YMR077C	7.9	9.0	32	0.144144144144
YJR036C	16.1	15.7	161	0.180291153415
YFL008W	4.8	18.6	183	0.149265905383
YDR217C	2.3	8.1	215	0.164122137405
YNL020C	1.9	5.2	111	0.173708920188
YPL163C	2.7	7.3	56	0.214559386973
YMR246W	3.4	51.2	102	0.146762589928
YOR291W	4.4	9.0	298	0.202308214528
YMR059W	1.1	2.2	21	0.162790697674
YDR062W	2.4	5.8	118	0.209964412811
YHR190W	6.1	27.8	61	0.137078651685
YLR106C	8.3	18.2	851	0.173284463449
YKR002W	6.9	22.0	97	0.170474516696
YDR279W	2.1	4.0	72	0.205128205128
YDL099W	6.4	15.5	45	0.131578947368
YLR201C	6.6	19.7	46	0.176245210728
YBR130C	4.9	5.9	80	0.18779342723
YDR463W	4.5	6.5	82	0.157692307692
YPL149W	2.5	5.5	61	0.206779661017
YBR165W	4.9	4.7	57	0.205035971223
YHR075C	22.0	52.7	80	0.199501246883
YFR031C	1.7	4.4	185	0.157984628523
YDR068W	3.9	5.9	40	0.128617363344
YJR110W	2.3	3.5	135	0.195936139332
YNR015W	1.8	3.2	35	0.0909090909091
YLR350W	8.9	13.8	24	0.110599078341
YBL103C	3.9	5.0	85	0.17453798768
YGR163W	4.3	7.7	65	0.190058479532
YKL022C	3.9	4.9	149	0.177170035672
YKL055C	39.0	3.6	43	0.154121863799
YDL164C	2.5	12.9	132	0.174603174603
YJR050W	2.3	4.7	31	0.131355932203
YGL210W	2.6	5.4	29	0.130044843049
YLR376C	3.2	4.3	30	0.123456790123
YAL058W	3.6	9.9	66	0.131212723658
YFL033C	9.2	22.2	338	0.190852625635
YJR136C	1.0	2.6	62	0.14691943128
YML108W	2.0	3.4	18	0.169811320755
YHR148W	1.2	2.7	24	0.130434782609
YBL038W	4.4	6.7	40	0.171673819742
YCL010C	4.4	9.7	22	0.0846153846154
YGR189C	2.4	7.5	120	0.236220472441
YNL278W	2.1	3.8	178	0.167766258247
YOR363C	7.8	8.4	173	0.173520561685
YOR067C	2.0	4.9	104	0.179930795848
YGR094W	3.0	35.1	202	0.182805429864
YNR048W	0.9	2.4	50	0.126903553299
YNL133C	3.8	4.6	32	0.183908045977
YBR265W	2.1	2.9	37	0.115264797508
YNR037C	3.2	5.4	9	0.0978260869565
YOL113W	4.0	4.9	96	0.146341463415
YCL024W	2.6	3.6	161	0.155105973025
YAL032C	4.2	10.9	38	0.1
YGL145W	2.0	4.2	132	0.188034188034
YNL283C	3.8	4.3	124	0.246031746032
YNL252C	3.7	4.1	47	0.166666666667
YGL248W	3.8	7.3	50	0.135135135135
YDR511W	4.9	7.6	18	0.134328358209
YBR068C	2.0	3.5	123	0.201639344262
YDR043C	16.4	34.2	43	0.185344827586
YGR076C	3.4	3.4	26	0.164556962025
YEL015W	3.4	7.8	86	0.155797101449
YGR254W	3.4	43.0	58	0.132420091324
YEL040W	2.3	4.8	112	0.239316239316
YKL087C	4.7	7.7	31	0.137777777778
YHR115C	6.6	13.1	79	0.189448441247
YER124C	2.4	4.4	113	0.196864111498
YKL201C	7.3	16.0	195	0.165394402036
YOL026C	6.9	32.1	8	0.0701754385965
YDR236C	4.8	10.2	45	0.205479452055
YCR092C	4.8	29.7	186	0.182531894014
YDR160W	8.1	13.7	178	0.208675263775
YJL111W	2.2	5.3	94	0.170598911071
YIL066C	12.4	57.1	176	0.202298850575
YNL192W	2.3	5.5	244	0.21554770318
YLL010C	4.1	5.3	65	0.151869158879
YLR436C	4.9	10.0	274	0.214901960784
YJR077C	2.9	10.5	47	0.150641025641
YDL112W	2.2	18.7	246	0.171189979123
YBR002C	2.3	3.6	41	0.142857142857
YKL109W	5.0	5.7	125	0.225225225225
YKL154W	1.2	2.5	41	0.167346938776
YLR121C	3.3	6.7	62	0.121807465619
YDL052C	3.9	5.4	55	0.180921052632
YML075C	2.7	6.0	192	0.181990521327
YDL134C	3.9	7.7	59	0.159459459459
YKL132C	4.5	6.6	73	0.169373549884
YHR171W	8.6	14.6	123	0.194928684628
YKL094W	5.1	12.7	39	0.124203821656
YOL030W	4.3	25.9	101	0.20824742268
YDR318W	7.6	27.0	62	0.168021680217
YER080W	7.0	37.1	93	0.148089171975
YJR019C	5.9	14.5	33	0.0942857142857
YFR032C-A	4.1	26.9	9	0.15
YDR147W	2.3	4.4	110	0.205607476636
YBL080C	4.1	6.0	85	0.156826568266
YMR136W	14.2	18.7	117	0.208556149733
YDL083C	2.9	9.3	25	0.173611111111
YPL022W	2.5	5.0	173	0.157129881926
YDR440W	1.9	2.8	100	0.171526586621
YPL095C	4.3	9.5	78	0.17067833698
YNL327W	1.9	5.2	274	0.262955854127
YGR238C	8.1	10.4	160	0.181200453001
YGL059W	6.8	14.0	88	0.178861788618
YBR279W	7.9	18.5	63	0.141255605381
YAR033W	3.6	4.5	46	0.195744680851
YOR340C	1.4	2.6	52	0.159021406728
YGR140W	12.4	15.6	165	0.172413793103
YOL158C	2.4	3.8	85	0.140032948929
YOR122C	6.5	26.2	18	0.141732283465
YBR151W	3.7	5.2	56	0.17665615142
YGL231C	2.9	5.6	34	0.178010471204
YDR297W	2.0	4.0	43	0.122857142857
YBR246W	2.7	7.1	66	0.170103092784
YLR186W	1.2	2.2	42	0.166007905138
YPL065W	5.0	9.2	39	0.16049382716
YAL013W	3.7	4.3	22	0.0541871921182
YDR098C	4.4	13.3	50	0.174825174825
YJR099W	3.5	6.6	38	0.160337552743
YPL157W	1.8	3.0	43	0.136075949367
YKL005C	7.1	13.6	93	0.156302521008
YDR418W	3.7	18.3	26	0.156626506024
YGL166W	3.6	7.4	26	0.115044247788
YMR241W	2.3	6.3	55	0.174603174603
YOR275C	6.5	10.9	106	0.160120845921
YDR127W	3.4	40.6	283	0.178099433606
YOL018C	2.2	3.8	64	0.160804020101
YOR220W	6.9	13.5	53	0.199248120301
YLL048C	5.4	23.3	344	0.20697954272
YNL264C	3.3	5.2	50	0.14245014245
YIL020C	2.3	4.6	44	0.167938931298
YNR074C	4.4	9.5	67	0.176781002639
YOL045W	6.2	20.2	198	0.179673321234
YFR010W	13.4	39.3	86	0.172
YHL009C	1.9	3.1	68	0.205438066465
YDR251W	3.8	6.1	151	0.181708784597
YIL008W	4.7	13.8	19	0.19
YNL048W	2.4	6.7	99	0.180327868852
YNL086W	3.5	6.4	9	0.0873786407767
YGL064C	0.9	2.7	86	0.153024911032
YGL127C	4.1	5.5	8	0.0625
YKL220C	8.3	20.1	135	0.189606741573
YLR166C	4.4	41.3	162	0.185779816514
YPL004C	6.0	11.6	38	0.111111111111
YMR199W	2.2	4.8	95	0.173674588665
YMR162C	8.3	22.0	308	0.185878092939
YEL009C	2.6	11.2	36	0.127659574468
YDR498C	5.4	6.7	43	0.111979166667
YER058W	4.6	6.6	10	0.0925925925926
YJR069C	1.9	4.4	26	0.131313131313
YKR055W	2.6	4.2	57	0.195205479452
YJR034W	2.7	5.3	14	0.128440366972
YOR003W	10.7	31.2	100	0.208768267223
YNL026W	4.0	7.3	94	0.19381443299
YGR206W	4.5	11.5	15	0.147058823529
YPR036W-A	4.6	5.6	9	0.132352941176
YDR211W	2.5	8.2	128	0.179523141655
