Gene	PolyAHL	HL	UWCounts	UWFrac
YGL054C	5.1	9.8	96	0.230769230769
YML125C	2.2	4.6	113	0.120469083156
YGR086C	3.3	12.5	116	0.113837095191
YJR091C	10.4	58.2	496	0.151450381679
YBR271W	1.4	2.9	200	0.158856235107
YBL017C	4.8	17.6	779	0.164380671028
YAL024C	4.4	4.8	652	0.151381472022
YBR233W-A	1.9	2.2	41	0.144366197183
YDL006W	6.0	7.5	137	0.162130177515
YDR505C	5.0	9.0	425	0.168316831683
YHR132W-A	4.9	5.9	54	0.136708860759
YGR068C	3.9	7.3	247	0.140340909091
YPL246C	2.4	3.9	140	0.177664974619
YOR246C	2.2	5.6	144	0.145161290323
YGL039W	3.7	6.3	173	0.165391969407
YEL001C	6.0	17.3	127	0.187592319055
YPL270W	4.0	8.5	395	0.170185264972
YHL001W	3.4	22.6	56	0.134615384615
YOR373W	7.4	24.2	347	0.135812133072
YPL260W	12.4	43.7	249	0.150453172205
YOL010W	1.4	1.9	174	0.157751586582
YOR228C	6.0	9.1	140	0.154185022026
YPR148C	4.6	7.9	157	0.120122417751
YDR208W	4.6	7.6	371	0.158614792646
YBR014C	8.9	21.8	91	0.148936170213
YPL012W	1.6	17.4	622	0.16874660879
YPR133W-A	3.2	9.6	15	0.0986842105263
YPR110C	2.4	6.6	173	0.171797418073
YCR073W-A	6.2	14.0	96	0.101372756072
YJL177W	3.8	31.2	70	0.126353790614
YDR490C	6.0	15.7	295	0.128260869565
YER005W	3.4	5.9	310	0.163847780127
YDL028C	7.1	8.8	341	0.148648648649
YER050C	5.0	8.1	48	0.115384615385
YCR008W	3.9	6.8	282	0.155715074544
YLR119W	7.1	7.1	94	0.146645865835
YLR082C	4.9	5.7	173	0.146859083192
YDL122W	2.4	5.3	376	0.154796212433
YDL188C	4.3	11.9	164	0.144748455428
YGR268C	7.4	32.1	56	0.0939597315436
YIL125W	6.2	30.0	477	0.156701708279
YKL148C	6.7	28.6	246	0.127991675338
YJL076W	3.8	27.7	414	0.115998879238
YHR016C	16.0	39.0	201	0.142958748222
YLR450W	4.9	14.0	573	0.182658591011
YKL028W	4.1	11.4	165	0.113950276243
YLR221C	2.8	4.1	77	0.116314199396
YPL165C	15.9	21.1	209	0.186440677966
YKL082C	3.1	5.3	131	0.100460122699
YKL166C	2.6	2.8	181	0.151337792642
YMR024W	2.3	4.4	186	0.158703071672
YMR244C-A	3.0	6.7	29	0.0923566878981
YPL038W	3.6	4.8	49	0.0919324577861
YOR116C	1.8	8.0	724	0.16522136011
YLR207W	3.5	8.2	372	0.148740503798
YFR040W	2.7	6.2	481	0.159906914894
YHL022C	4.0	9.5	192	0.160535117057
YOR061W	2.3	5.0	164	0.160942100098
YGR030C	2.0	1.8	89	0.186974789916
YGL094C	2.8	5.2	562	0.167911562593
YJR059W	9.5	16.2	329	0.133957654723
YGR165W	2.6	3.7	177	0.17068466731
YGL066W	4.1	7.4	206	0.104409528637
YBR254C	1.2	2.8	92	0.174573055028
YBR136W	13.7	30.9	1300	0.182943990994
YJL083W	7.1	25.0	198	0.109151047409
YPL171C	4.0	6.8	166	0.138103161398
YCL011C	5.2	17.4	186	0.144972720187
YGR187C	1.8	3.6	210	0.177364864865
YDR508C	2.4	4.3	342	0.171772978403
YCL016C	1.9	2.9	136	0.119089316988
YBL032W	2.2	3.3	118	0.103056768559
YHL048W	4.5	12.4	213	0.186026200873
YLR010C	2.5	4.7	88	0.182572614108
YNL209W	2.8	35.2	247	0.134166214014
YNL214W	6.2	9.5	100	0.16694490818
YIL061C	1.7	2.2	111	0.123059866962
YBL009W	1.7	3.7	317	0.156157635468
YNR046W	2.6	5.5	45	0.110565110565
YHR026W	4.7	14.0	131	0.204368174727
YNL254C	2.1	3.2	168	0.139419087137
YDR197W	6.3	9.9	204	0.174508126604
YNL289W	1.0	2.7	95	0.113230035757
YML106W	3.1	11.5	104	0.152941176471
YOR142W	6.5	8.6	142	0.143579373104
YLR150W	4.8	43.5	72	0.0876979293544
YEL046C	1.4	4.9	131	0.11263972485
YER040W	2.3	5.1	281	0.128193430657
YML008C	5.1	34.9	173	0.150304083406
YDL054C	2.5	5.5	270	0.184931506849
YPR019W	4.4	22.3	443	0.158157800785
YML073C	3.5	16.4	67	0.12641509434
YHR143W-A	2.6	2.5	33	0.155660377358
YBR044C	4.0	5.9	256	0.149010477299
YER159C	2.2	3.0	49	0.114485981308
YER122C	4.6	9.2	216	0.145847400405
YHR113W	7.9	22.8	212	0.14402173913
YER048W-A	3.5	10.7	45	0.158450704225
YER031C	6.1	14.0	93	0.138599105812
YJR006W	4.4	9.3	230	0.157211209843
YIR021W	2.3	3.4	157	0.14390467461
YGL002W	4.7	7.9	113	0.173846153846
YJL117W	4.8	15.6	150	0.160427807487
YDL141W	2.7	7.7	370	0.178571428571
YNL208W	9.4	42.5	45	0.0751252086811
YDR076W	11.9	14.5	202	0.165573770492
YJL059W	13.1	20.2	256	0.2088091354
YMR047C	6.3	18.3	452	0.135288835678
YGR221C	6.1	28.5	287	0.153640256959
YDR247W	17.8	13.8	225	0.162454873646
YGR274C	4.0	5.1	474	0.148125
YML055W	2.9	4.8	102	0.190298507463
YML088W	1.1	3.4	302	0.150548354935
YLR176C	9.3	11.2	383	0.157289527721
YLR268W	5.7	8.7	90	0.139751552795
YOR011W	2.3	6.6	811	0.193833652008
YBR128C	12.5	14.1	164	0.158607350097
YNL103W	2.8	5.0	247	0.122398414272
YIL044C	2.4	4.7	135	0.150669642857
YHR067W	4.1	7.6	135	0.160332541568
YLR395C	4.5	12.0	38	0.161016949153
YDR312W	1.7	3.4	179	0.131520940485
YLR348C	13.2	45.0	100	0.111607142857
YBR248C	2.3	8.0	240	0.144752714113
YNR067C	2.2	7.3	578	0.17238294065
YNL152W	4.8	6.3	182	0.148087876322
YHR153C	5.3	4.0	113	0.189597315436
YFL045C	3.8	12.7	129	0.168848167539
YDR141C	7.8	46.9	988	0.19387755102
YDR083W	1.2	2.3	172	0.146010186757
YDR168W	7.6	53.7	227	0.149342105263
YKL183W	3.2	6.0	89	0.0967391304348
YLR362W	3.5	12.0	336	0.1560613098
YPL024W	2.6	4.7	103	0.142068965517
YKL134C	2.5	4.3	388	0.167385677308
YBR273C	5.9	10.9	146	0.111450381679
YAL026C	2.6	6.3	739	0.181706417507
YFL017W-A	2.8	6.0	34	0.145922746781
YGL237C	5.3	8.5	83	0.104140526976
YPR094W	4.6	11.2	47	0.145510835913
YOL129W	6.6	15.6	112	0.202166064982
YDR299W	1.7	3.8	208	0.129675810474
YBR182C	4.5	6.9	196	0.144329896907
YPL040C	2.4	4.5	464	0.154255319149
YIL091C	1.2	2.8	329	0.151963048499
YPL104W	10.3	14.6	315	0.159412955466
YLR253W	2.6	3.6	257	0.15038033938
YML127W	6.7	10.1	274	0.157020057307
YLR188W	2.3	5.3	322	0.154288452324
YJR093C	4.1	5.4	120	0.122075279756
YGL040C	2.9	6.6	153	0.148832684825
YDL004W	5.5	15.3	79	0.163900414938
YLR059C	3.2	9.9	79	0.097651421508
YDR059C	3.9	4.9	78	0.174887892377
YDR379C-A	9.8	11.0	39	0.163179916318
YEL007W	2.1	4.9	314	0.157
YPL248C	12.1	41.0	382	0.144423440454
YDR320C-A	2.4	5.2	26	0.119266055046
YNL080C	2.6	3.8	157	0.142727272727
YDR022C	3.7	7.7	80	0.135593220339
YPL266W	2.5	4.6	139	0.14539748954
YLR088W	3.3	10.2	366	0.198481561822
YOR080W	2.2	4.8	390	0.177434030937
YGL062W	3.9	46.1	467	0.132070135747
YER169W	2.7	3.4	316	0.132217573222
YOL016C	4.3	11.6	194	0.144452717796
YOR226C	2.8	7.4	48	0.102127659574
YNL186W	1.3	2.9	319	0.134146341463
YMR146C	3.2	7.2	143	0.137104506232
YCR060W	2.4	5.1	31	0.0925373134328
YPR116W	8.0	6.0	134	0.160864345738
YOR198C	4.0	38.0	153	0.10835694051
YHR089C	1.6	3.1	82	0.132901134522
YMR168C	2.6	6.6	326	0.178532311062
YPL237W	4.4	5.6	121	0.141190198366
YDR117C	3.6	5.9	272	0.160282852092
YDR392W	4.5	6.7	121	0.119447186575
YEL043W	7.1	17.3	378	0.131707317073
YJL078C	2.8	12.3	312	0.117958412098
YNL173C	9.7	15.9	122	0.110909090909
YGR200C	3.1	9.9	387	0.163567202029
YLR067C	1.2	2.5	522	0.180186399724
YKL051W	3.6	5.6	185	0.174363807729
YPL167C	4.7	5.4	772	0.171023482499
YLR223C	2.2	4.1	396	0.121584280012
YJL178C	3.4	7.9	113	0.138650306748
YGR204W	3.4	40.7	329	0.115845070423
YDL095W	4.6	18.3	412	0.167957602935
YLR205C	7.3	15.8	126	0.13221406086
YMR022W	10.5	24.8	73	0.146881287726
YML094W	3.5	7.6	59	0.12016293279
YKR006C	2.2	5.2	116	0.146095717884
YPR138C	4.4	5.1	263	0.179033356025
YIL005W	2.2	3.3	342	0.162470308789
YHR079C	4.9	7.8	564	0.168509112638
YLR354C	5.1	20.8	142	0.141012909633
YLR301W	5.5	36.8	113	0.153950953678
YAL009W	2.4	4.4	131	0.168164313222
YJR054W	2.4	5.1	280	0.187541862023
YDL160C	4.8	49.7	258	0.169736842105
YGR167W	7.5	17.3	93	0.132667617689
YBR161W	12.8	16.1	201	0.177876106195
YNL002C	2.1	3.0	158	0.163223140496
YPL145C	2.3	13.9	201	0.154141104294
YHL019C	8.2	15.9	237	0.130434782609
YIL118W	2.6	3.6	107	0.153956834532
YHL036W	2.1	2.7	330	0.201219512195
YOR367W	8.0	13.3	92	0.152823920266
YGR185C	5.1	29.1	170	0.143581081081
YJL189W	7.2	18.6	11	0.0709677419355
YLL050C	8.1	44.4	73	0.169373549884
YDR420W	2.5	5.4	762	0.140902366864
YGL172W	4.4	9.9	195	0.137517630465
YPL023C	2.6	5.9	297	0.150532184491
YIL063C	6.3	11.6	97	0.0986775178026
YBR283C	4.3	10.4	303	0.205842391304
YML104C	3.0	8.4	618	0.182678096364
YNR033W	6.2	14.0	354	0.149809564113
YDR195W	22.1	21.4	235	0.146783260462
YNL256W	1.6	3.7	435	0.175828617623
YGR072W	2.5	3.5	162	0.139294926913
YCR107W	3.3	4.8	172	0.157653528873
YBL107C	1.9	3.6	92	0.15593220339
YGR258C	3.7	11.6	421	0.136025848142
YPL234C	5.6	22.6	98	0.198380566802
YDL056W	5.1	7.5	363	0.145141943223
YOR209C	4.7	13.5	219	0.169899146625
YPR017C	1.2	2.4	71	0.164733178654
YEL044W	2.5	5.5	58	0.116
YML071C	3.5	5.3	247	0.135490948985
YLR016C	2.6	5.2	82	0.133550488599
YER120W	4.9	18.9	79	0.107629427793
YBR042C	2.6	4.8	221	0.185247275775
YHR111W	3.3	10.6	199	0.150529500756
YML129C	6.7	12.0	31	0.146226415094
YCR047C	1.4	3.7	75	0.0906892382104
YDR389W	2.1	3.6	282	0.143584521385
YOR359W	1.0	1.1	218	0.138765117759
YER033C	4.6	9.9	423	0.130959752322
YHR040W	1.7	2.9	97	0.0881818181818
YML057W	5.0	9.0	255	0.140573318633
YDR178W	9.1	17.6	92	0.16880733945
YKR038C	3.6	4.8	150	0.129310344828
YLR432W	3.4	29.6	262	0.166772756206
YJR004C	4.1	6.9	333	0.170594262295
YJL115W	3.7	9.6	97	0.115613825983
YJR073C	6.6	16.6	77	0.124193548387
YGL004C	8.2	15.2	198	0.1580207502
YDL116W	3.5	6.6	392	0.179816513761
YLR409C	1.9	4.6	466	0.165306846399
YKR065C	6.2	16.0	99	0.16694772344
YMR041C	7.6	9.2	160	0.158887785501
YLR078C	2.9	4.6	109	0.148501362398
YMR267W	3.7	5.2	148	0.158798283262
YDR078C	12.3	11.8	132	0.196721311475
YDR232W	2.0	4.3	211	0.128189550425
YDR245W	2.3	3.5	184	0.155800169348
YGR276C	3.3	6.2	256	0.154124021674
YDL138W	4.8	8.8	346	0.151025752946
YDL212W	2.6	5.0	115	0.181962025316
YDR390C	3.2	5.5	314	0.164397905759
YDR314C	25.5	23.5	353	0.169874879692
YKL098W	2.7	6.8	153	0.142590866729
YJL133W	2.0	3.5	130	0.137711864407
YBL084C	8.6	11.2	390	0.171353251318
YKL018W	1.9	4.2	164	0.165824064712
YBR111C	8.1	19.9	99	0.142446043165
YFL047W	6.9	11.8	352	0.164179104478
YPR144C	1.9	3.6	282	0.170084439083
YGR100W	5.1	18.9	468	0.164095371669
YDR349C	3.2	7.4	306	0.17094972067
YIR011C	4.1	6.2	140	0.14598540146
YGL226C-A	5.1	18.9	57	0.219230769231
YDR332W	4.9	6.4	320	0.154664088932
YNL297C	7.2	37.3	897	0.182688391039
YOR344C	8.3	25.3	113	0.129142857143
YOR002W	4.2	12.3	347	0.212362301102
YDR189W	4.4	21.3	305	0.1525
YOR079C	1.9	3.3	173	0.183846971307
YCL030C	2.9	13.3	335	0.139641517299
YHR132C	6.3	19.4	202	0.156346749226
YOL049W	8.3	24.7	251	0.170169491525
YDR014W	2.2	3.7	345	0.177560473495
YIL093C	2.1	4.8	83	0.104534005038
YBR213W	3.7	3.4	91	0.110436893204
YGL155W	2.5	5.2	185	0.163716814159
YER034W	1.7	2.4	43	0.0771992818671
YOL063C	6.8	15.8	481	0.16742081448
YMR037C	3.9	6.4	301	0.14238410596
YEL027W	4.8	20.7	101	0.209543568465
YLR057W	2.5	4.0	404	0.158493526873
YLR320W	2.3	3.8	754	0.172777268561
YFR014C	5.3	8.4	193	0.144029850746
YLR452C	2.4	5.6	377	0.179866412214
YOR086C	6.2	21.0	569	0.159831460674
YPL213W	4.0	6.7	114	0.159217877095
YNL082W	2.2	6.2	417	0.159099580313
YOR279C	2.5	3.1	117	0.125536480687
YOR224C	3.7	6.8	69	0.156818181818
YGL060W	4.2	8.2	319	0.165714285714
YGL123W	3.5	15.3	90	0.11780104712
YGR191W	2.1	3.5	350	0.193263390392
YBL061C	2.7	5.9	312	0.149282296651
YMR140W	7.7	15.7	218	0.148400272294
YNL302C	4.4	29.2	53	0.122119815668
YPR163C	2.4	6.6	149	0.113740458015
YEL005C	6.4	13.9	137	0.161556603774
YDR527W	2.0	3.9	167	0.126611068992
YCR059C	3.4	7.7	60	0.0773195876289
YGR042W	2.4	4.9	112	0.137423312883
YCR004C	10.1	52.3	107	0.14401076716
YDR115W	3.9	4.8	47	0.148264984227
YPR054W	3.9	5.4	162	0.138936535163
YDL159W	4.6	6.4	231	0.149321266968
YGL018C	3.7	8.8	64	0.115523465704
YMR075W	3.6	5.2	333	0.162122687439
YGR202C	2.8	4.9	143	0.112244897959
YDR379W	4.6	7.3	421	0.138989765599
YHR169W	1.5	3.0	176	0.135907335907
YBL042C	0.8	1.3	345	0.179781136008
YPL161C	2.4	5.1	335	0.176223040505
YIL121W	16.7	32.4	299	0.183660933661
YOR293W	4.2	13.4	42	0.132492113565
YGR239C	2.0	3.0	109	0.125866050808
YDL097C	4.6	9.4	177	0.135736196319
YKR004C	5.0	13.3	242	0.21359223301
YHR192W	3.7	5.7	103	0.123205741627
YPL052W	1.1	2.4	182	0.20728929385
YIL003W	2.9	5.1	120	0.136208853575
YBR163W	4.5	13.5	309	0.175867956744
YDR465C	2.0	3.4	206	0.166397415186
YKL079W	2.6	5.0	296	0.150253807107
YFR044C	5.0	49.0	208	0.143944636678
YFR033C	3.3	6.7	36	0.0812641083521
YGL229C	8.2	11.3	440	0.179153094463
YJR056C	1.1	1.1	89	0.125352112676
YLR404W	1.8	2.7	165	0.192532088681
YGL216W	2.5	4.7	319	0.131981795614
YFL031W	5.1	6.6	78	0.108938547486
YJL145W	6.4	21.9	127	0.143665158371
YBR132C	4.8	9.0	346	0.193296089385
YNL004W	2.8	5.4	188	0.137829912023
YOR265W	4.1	12.3	44	0.1375
YPR199C	3.2	5.4	147	0.16628959276
YCL012C	2.6	9.1	71	0.175742574257
YDR394W	5.0	13.6	180	0.139968895801
YOR330C	4.1	5.8	518	0.137619553666
YAR014C	1.9	4.2	260	0.122123062471
YOL082W	11.1	17.0	174	0.139534883721
YOR030W	4.9	10.6	358	0.192576654115
YOR065W	5.3	9.1	126	0.135629709365
YBR267W	0.7	0.9	122	0.103302286198
YDR325W	2.8	8.0	530	0.17058255552
YNL131W	4.3	9.9	71	0.155021834061
YEL020W-A	2.6	7.2	24	0.0912547528517
YBL005W	2.3	3.7	549	0.187372013652
YDR041W	3.7	5.6	96	0.157119476268
YCR105W	4.0	9.5	159	0.146543778802
YPL236C	7.4	10.1	197	0.180073126143
YDR488C	4.9	13.8	158	0.0986883198001
YLR154C	4.9	8.0	42	0.126506024096
YEL042W	2.5	5.0	253	0.162596401028
YLR014C	2.3	4.0	477	0.175755342668
YER126C	2.2	8.1	99	0.126114649682
YNL121C	3.9	11.3	301	0.162439287642
YHR117W	3.7	16.2	283	0.147472642001
YPL258C	7.4	21.2	247	0.149244712991
YCR045C	2.3	4.5	166	0.112542372881
YKL203C	4.5	18.7	1289	0.173626077586
YHR017W	8.3	10.1	207	0.178910976664
YDL036C	6.2	15.0	199	0.143371757925
YML059C	4.5	41.1	814	0.161539988093
YER035W	10.4	18.3	41	0.0938215102975
YPR128C	2.8	6.0	177	0.179513184584
YKL156W	1.2	2.7	38	0.153225806452
YMR134W	3.0	4.7	122	0.17110799439
YOR283W	1.8	3.0	115	0.166184971098
YGL006W	4.5	8.8	596	0.169270093723
YPL006W	7.5	18.3	676	0.192482915718
YKR067W	14.2	21.3	378	0.169430748543
YOR168W	3.7	34.5	393	0.161794977357
YMR043W	2.5	4.0	63	0.0732558139535
YML077W	4.2	6.5	85	0.17745302714
YER068W	4.8	11.3	243	0.137833238798
YER013W	2.4	6.5	513	0.149258073902
YKL053C-A	2.5	4.9	31	0.119230769231
YJL008C	3.5	7.9	256	0.150058616647
YGR054W	2.5	9.7	286	0.148340248963
YPR073C	7.5	34.0	76	0.156701030928
YDL136W	3.9	19.9	40	0.110497237569
YGR270W	7.6	28.5	608	0.146895385359
YDR046C	0.8	1.7	313	0.172546857773
YDR316W	3.7	4.6	215	0.151943462898
YNL107W	2.4	6.0	107	0.157352941176
YDL210W	2.4	9.3	333	0.19416909621
YDR479C	5.0	14.2	265	0.159254807692
YNL069C	3.7	25.3	93	0.156040268456
YGL191W	6.3	31.5	54	0.13881748072
YFL041W	2.0	4.4	284	0.152034261242
YDR145W	5.0	8.9	189	0.11673872761
YJL062W	2.8	7.5	445	0.178571428571
YNL325C	1.4	3.9	478	0.181129215612
YFR024C-A	4.3	12.6	199	0.144307469181
YLR363W-A	1.2	2.1	29	0.112840466926
YKL130C	4.0	6.8	130	0.175675675676
YAR031W	5.4	9.5	170	0.189732142857
YGR113W	4.8	7.0	132	0.128031037827
YLR319C	2.0	3.3	332	0.140321217244
YMR235C	3.5	9.2	196	0.160261651676
YOR341W	2.3	20.7	814	0.162995594714
YDR295C	5.1	7.3	304	0.150197628458
YHR134W	2.1	5.2	109	0.134734239802
YBR186W	1.9	4.0	285	0.168240850059
YIL153W	5.3	7.4	121	0.102455546147
YBR211C	8.3	9.3	155	0.159137577002
YLR399C	3.3	4.8	240	0.116504854369
YAL011W	1.9	4.8	178	0.0948321790091
YDL155W	2.4	6.4	177	0.137957911146
YBR244W	3.8	10.3	87	0.178278688525
YBR179C	2.4	5.0	410	0.159719516946
YPL100W	11.7	20.0	234	0.157046979866
YLR257W	5.1	6.6	115	0.119170984456
YBL026W	2.2	4.4	52	0.18118466899
YDR121W	2.7	5.7	68	0.115254237288
YNL233W	6.2	11.9	376	0.140403286034
YPL211W	1.6	3.1	99	0.181651376147
YDL077C	5.1	14.5	554	0.175928866307
YOR222W	2.8	5.7	121	0.131094257855
YEL021W	4.7	31.8	121	0.150684931507
YOL061W	2.3	6.8	217	0.145637583893
YLR447C	3.7	32.5	188	0.181292189007
YLR008C	2.3	2.6	88	0.173913043478
YMR219W	11.2	45.3	581	0.116760450161
YLR055C	2.4	5.0	193	0.106747787611
YMR079W	3.5	12.8	158	0.172866520788
YFR016C	6.5	59.7	362	0.0978114023237
YHR028C	7.5	15.9	425	0.173045602606
YNL084C	8.8	15.9	170	0.162059103908
YOR051C	3.7	7.4	178	0.143780290792
YBL007C	7.0	32.3	425	0.1138189609
YER174C	3.7	7.1	113	0.153950953678
YMR142C	4.0	17.3	73	0.121869782972
YDL182W	1.7	3.5	145	0.112752721617
YHR003C	3.4	6.8	202	0.156710628394
YBL067C	2.6	7.4	370	0.16495764601
YLR168C	10.2	8.5	98	0.14161849711
YDL019C	6.8	18.1	496	0.128797714879
YMR273C	3.8	5.9	276	0.100473243538
YGR295C	6.9	14.9	212	0.185152838428
YCR002C	4.4	9.5	172	0.177685950413
YMR164C	4.4	9.4	317	0.13927943761
YDR113C	3.5	3.4	139	0.123996431757
YLL031C	3.8	5.6	616	0.201768752047
YBR230C	9.1	17.4	56	0.138613861386
YMR077C	7.9	9.0	90	0.135338345865
YJR036C	16.1	15.7	473	0.176624346527
YFL008W	4.8	18.6	544	0.147946695676
YDR217C	2.3	8.1	580	0.147620259608
YNL020C	1.9	5.2	289	0.150835073069
YPL163C	2.7	7.3	127	0.162404092072
YMR246W	3.4	51.2	280	0.134357005758
YOR291W	4.4	9.0	806	0.182435491172
YMR059W	1.1	2.2	62	0.160621761658
YDR062W	2.4	5.8	302	0.179228486647
YHR190W	6.1	27.8	208	0.155922038981
YLR106C	8.3	18.2	2446	0.16603312517
YKR002W	6.9	22.0	276	0.161781946073
YDR279W	2.1	4.0	187	0.177756653992
YDL099W	6.4	15.5	100	0.0975609756098
YLR201C	6.6	19.7	140	0.179028132992
YBR130C	4.9	5.9	175	0.137039937353
YDR463W	4.5	6.5	198	0.127004490058
YPL149W	2.5	5.5	159	0.179864253394
YBR165W	4.9	4.7	146	0.175270108043
YHR075C	22.0	52.7	225	0.187188019967
YFR031C	1.7	4.4	512	0.145785876993
YDR068W	3.9	5.9	104	0.111587982833
YJR110W	2.3	3.5	369	0.178606001936
YNR015W	1.8	3.2	109	0.0944540727903
YLR350W	8.9	13.8	79	0.121538461538
YBL103C	3.9	5.0	210	0.143835616438
YGR163W	4.3	7.7	184	0.179512195122
YKL022C	3.9	4.9	398	0.157811260904
YKL055C	39.0	3.6	122	0.145933014354
YDL164C	2.5	12.9	350	0.154389060432
YJR050W	2.3	4.7	82	0.115983026874
YGL210W	2.6	5.4	86	0.12874251497
YLR376C	3.2	4.3	118	0.162087912088
YAL058W	3.6	9.9	199	0.131962864721
YFL033C	9.2	22.2	764	0.143825301205
YJR136C	1.0	2.6	218	0.17233201581
YML108W	2.0	3.4	55	0.173501577287
YHR148W	1.2	2.7	79	0.143375680581
YBL038W	4.4	6.7	108	0.154727793696
YCL010C	4.4	9.7	74	0.0949935815148
YGR189C	2.4	7.5	231	0.151674326986
YNL278W	2.1	3.8	415	0.130421118793
YOR363C	7.8	8.4	515	0.172240802676
YOR067C	2.0	4.9	383	0.221004039238
YGR094W	3.0	35.1	514	0.15509957755
YNR048W	0.9	2.4	170	0.143945808637
YNL133C	3.8	4.6	67	0.128598848369
YBR265W	2.1	2.9	125	0.129937629938
YNR037C	3.2	5.4	29	0.105454545455
YOL113W	4.0	4.9	278	0.141331977631
YCL024W	2.6	3.6	424	0.136203019595
YAL032C	4.2	10.9	111	0.0974539069359
YGL145W	2.0	4.2	389	0.184798099762
YNL283C	3.8	4.3	207	0.136995367306
YNL252C	3.7	4.1	133	0.157396449704
YGL248W	3.8	7.3	184	0.165915238954
YDR511W	4.9	7.6	53	0.13216957606
YBR068C	2.0	3.5	351	0.191908146528
YDR043C	16.4	34.2	100	0.143884892086
YGR076C	3.4	3.4	72	0.15221987315
YEL015W	3.4	7.8	232	0.140181268882
YGR254W	3.4	43.0	160	0.12185833968
YEL040W	2.3	4.8	211	0.150392017106
YKL087C	4.7	7.7	80	0.118694362018
YHR115C	6.6	13.1	181	0.1448
YER124C	2.4	4.4	298	0.173155142359
YKL201C	7.3	16.0	520	0.147058823529
YOL026C	6.9	32.1	36	0.105571847507
YDR236C	4.8	10.2	129	0.196646341463
YCR092C	4.8	29.7	522	0.170811518325
YDR160W	8.1	13.7	489	0.191164972635
YJL111W	2.2	5.3	261	0.15799031477
YIL066C	12.4	57.1	395	0.15139900345
YNL192W	2.3	5.5	620	0.182621502209
YLL010C	4.1	5.3	160	0.12470771629
YLR436C	4.9	10.0	673	0.175993723849
YJR077C	2.9	10.5	138	0.147593582888
YDL112W	2.2	18.7	772	0.179118329466
YBR002C	2.3	3.6	134	0.155813953488
YKL109W	5.0	5.7	252	0.151442307692
YKL154W	1.2	2.5	120	0.16348773842
YLR121C	3.3	6.7	190	0.124508519004
YDL052C	3.9	5.4	146	0.160263446762
YML075C	2.7	6.0	544	0.17193426043
YDL134C	3.9	7.7	157	0.141568981064
YKL132C	4.5	6.6	218	0.168730650155
YHR171W	8.6	14.6	360	0.190274841438
YKL094W	5.1	12.7	132	0.140276301807
YOL030W	4.3	25.9	217	0.1492434663
YDR318W	7.6	27.0	190	0.171790235081
YER080W	7.0	37.1	293	0.155602761551
YJR019C	5.9	14.5	116	0.110581506196
YFR032C-A	4.1	26.9	18	0.100558659218
YDR147W	2.3	4.4	290	0.180798004988
YBL080C	4.1	6.0	245	0.150769230769
YMR136W	14.2	18.7	258	0.15338882283
YDL083C	2.9	9.3	60	0.139211136891
YPL022W	2.5	5.0	514	0.155663234403
YDR440W	1.9	2.8	272	0.155606407323
YPL095C	4.3	9.5	223	0.162773722628
YNL327W	1.9	5.2	529	0.16928
YGR238C	8.1	10.4	390	0.147280966767
YGL059W	6.8	14.0	269	0.182372881356
YBR279W	7.9	18.5	162	0.121166791324
YAR033W	3.6	4.5	127	0.180397727273
YOR340C	1.4	2.6	139	0.141836734694
YGR140W	12.4	15.6	475	0.165505226481
YOL158C	2.4	3.8	308	0.169230769231
YOR122C	6.5	26.2	53	0.139473684211
YBR151W	3.7	5.2	150	0.157894736842
YGL231C	2.9	5.6	88	0.153846153846
YDR297W	2.0	4.0	167	0.159199237369
YBR246W	2.7	7.1	181	0.155631986242
YLR186W	1.2	2.2	115	0.151715039578
YPL065W	5.0	9.2	116	0.159340659341
YAL013W	3.7	4.3	74	0.0608052588332
YDR098C	4.4	13.3	146	0.170361726954
YJR099W	3.5	6.6	115	0.161971830986
YPL157W	1.8	3.0	135	0.142555438226
YKL005C	7.1	13.6	250	0.140134529148
YDR418W	3.7	18.3	62	0.124748490946
YGL166W	3.6	7.4	57	0.0841949778434
YMR241W	2.3	6.3	137	0.145127118644
YOR275C	6.5	10.9	310	0.156171284635
YDR127W	3.4	40.6	783	0.164288711708
YOL018C	2.2	3.8	183	0.153394803018
YOR220W	6.9	13.5	129	0.161856963614
YLL048C	5.4	23.3	956	0.191775325978
YNL264C	3.3	5.2	154	0.1463878327
YIL020C	2.3	4.6	131	0.166878980892
YNR074C	4.4	9.5	201	0.176936619718
YOL045W	6.2	20.2	555	0.167927382753
YFR010W	13.4	39.3	229	0.152768512342
YHL009C	1.9	3.1	146	0.147177419355
YDR251W	3.8	6.1	400	0.16051364366
YIL008W	4.7	13.8	46	0.153846153846
YNL048W	2.4	6.7	295	0.17922235723
YNL086W	3.5	6.4	33	0.107142857143
YGL064C	0.9	2.7	247	0.146587537092
YGL127C	4.1	5.5	36	0.0939947780679
YKL220C	8.3	20.1	394	0.184543325527
YLR166C	4.4	41.3	506	0.193499043977
YPL004C	6.0	11.6	121	0.118048780488
YMR199W	2.2	4.8	245	0.149390243902
YMR162C	8.3	22.0	824	0.165794768612
YEL009C	2.6	11.2	110	0.130177514793
YDR498C	5.4	6.7	146	0.126846220678
YER058W	4.6	6.6	30	0.0928792569659
YJR069C	1.9	4.4	90	0.151770657673
YKR055W	2.6	4.2	133	0.152
YJR034W	2.7	5.3	32	0.0981595092025
YOR003W	10.7	31.2	242	0.16852367688
